53117-1602-197,10,54,6.14,11,34,20.7,1.7264,12.24,0,1.05,1,1
53852-2483-154,10,54,7.17,16,12,45.4,2.9431,5.14,0,2.35,0,0
53852-2483-512,10,54,8.22,16,42,29.1,3.5394,20.12,0,0.69,4,2
54175-2482-103,10,54,12.25,17,54,59.4,4.1558,9.15,0,1.7,0,0
53050-1362-187,10,54,13.72,41,53,53.3,1.9793,5.27,0,2.07,0,0
52427-0949-125,10,54,14.77,57,12,42.1,1.7961,10.98,0,2.1,0,0
52649-1010-037,10,54,15.59,52,37,53.3,2.3624,17.04,0,1.39,3,0
52368-0580-357,10,54,15.65,5,12,59.7,1.945,7.35,0,1.32,2,0
52669-0876-523,10,54,16.46,51,27,24.5,2.367,12.97,0,1.36,1,1
54175-2482-048,10,54,16.51,17,19,25.5,1.7761,7.4,0,1.29,0,0
54086-2481-574,10,54,17.13,24,13,26,1.9628,16.42,0,1.62,4,3
52996-1435-443,10,54,20.83,41,6,16.8,1.7138,8.79,0,1.6,1,0
54086-2481-039,10,54,22.21,22,29,25.8,1.7923,10.47,0,1.72,2,2
52427-0949-135,10,54,22.54,57,20,31,2.9722,9.63,0,1.47,0,0
53463-1981-636,10,54,22.68,30,34,25.8,2.0232,7.31,0,2.9,1,1
53358-1750-210,10,54,23.31,13,8,3,3.4548,8.97,0,1.23,3,2
54175-2482-060,10,54,23.84,17,42,42,2.073,5.78,0,2.02,2,2
53793-2357-362,10,54,26.36,26,36,32.3,2.2573,6.31,0,1.2,1,1
54497-2885-101,10,54,26.96,8,42,57.9,1.9043,11.08,0,1.87,0,0
53793-2357-367,10,54,27.66,26,55,53.8,3.4063,8.91,0,1.38,4,2
52669-0876-554,10,54,27.92,50,48,35.6,1.9813,4.36,0,3.09,0,0
52649-1010-022,10,54,28.89,52,17,47.6,3.1205,14.58,0,2,1,1
52669-0876-082,10,54,30.07,49,19,47.1,3.9983,5.42,0,1.54,0,0
52670-1001-029,10,54,32.3,6,36,54.2,1.8783,4.62,0,1.34,1,0
52996-1435-456,10,54,33.94,41,0,28.1,1.9571,22.29,0,2.23,0,0
54175-2482-057,10,54,33.97,17,27,10.3,1.943,5.28,0,0.69,1,1
52353-0507-599,10,54,34.17,2,15,51.9,3.9733,6.26,0,0.99,1,0
53793-2357-430,10,54,36.86,26,16,36.7,1.8248,4.18,0,1.18,3,1
52646-1002-314,10,54,37.05,6,32,17.6,1.7098,16.21,0,1.45,0,0
51929-0490-252,10,54,37.88,64,53,47.9,1.8038,11.11,0,1.49,0,0
53826-2359-417,10,54,38.34,29,16,40.2,2.3147,10.33,0,1.22,0,0
51929-0490-241,10,54,40.86,65,11,33,3.8008,14.62,0,1.43,3,2
52996-1435-179,10,54,41.58,40,26,19.5,2.2227,15.56,0,0.87,0,0
52295-0561-616,10,54,41.62,61,7,26.5,2.5645,7.54,0,1.56,0,0
53826-2359-490,10,54,42.83,28,52,47.2,1.9069,14.74,0,1.66,1,1
53852-2483-104,10,54,43.13,15,56,46.4,1.9008,5.8,0,1.4,0,0
52669-0876-559,10,54,44,50,42,37,3.7245,12.35,0,1.59,2,0
53711-2026-152,10,54,48.17,32,10,27,1.936,10.74,0,1.29,1,0
52996-1435-162,10,54,51.14,40,12,44.6,1.781,5.24,0,1.89,0,0
53876-2486-295,10,54,52.62,23,30,24.8,2.0936,11.8,0,0.76,3,1
53463-2090-619,10,54,53.55,37,1,57.8,1.8436,12.79,0,1.59,1,0
52669-0876-557,10,54,54.16,50,31,23.9,1.8777,7.6,0,1.35,0,0
53050-1362-137,10,54,54.43,42,58,44.8,1.8439,12.61,0,1.25,1,1
54497-2885-605,10,54,55.02,10,12,18.5,1.7349,7.26,0,1.58,0,0
54175-2482-012,10,54,55.64,17,35,33,2.0027,6.78,0,1.82,1,1
53826-2359-123,10,55,2.42,27,31,34,1.7089,7.8,0,1.49,0,0
53463-1981-022,10,55,5.38,30,6,49.6,1.7977,6.61,0,2.23,0,0
51909-0276-046,10,55,6.33,0,49,44.3,1.9096,17.23,0,1.35,1,0
53826-2359-452,10,55,8.74,29,7,50.1,3.802,7.28,0,1.6,4,1
54144-2484-533,10,55,10.62,21,56,56.6,2.2111,5.3,0,0.91,2,1
52996-1435-160,10,55,11.02,40,23,38,1.7446,4.25,0,2.41,0,0
51909-0276-107,10,55,11.71,0,20,22.7,3.6228,18.47,0,1.51,0,0
52353-0507-079,10,55,11.99,2,7,51.9,3.3839,14.23,0,0.68,1,1
51929-0490-233,10,55,13.41,66,2,49.7,1.7492,7.66,0,1.34,1,1
54498-2882-163,10,55,14.74,62,57,59.1,2.499,14.26,0,1.41,2,1
52996-1435-183,10,55,15.19,39,25,4.7,2.1306,9.4,0,2.1,0,0
53358-1750-368,10,55,16.62,14,54,16.9,2.8358,9.59,0,1.71,1,1
52649-1010-621,10,55,16.85,53,18,29.8,3.2825,15.03,0,1.56,1,1
53117-1602-177,10,55,16.87,11,36,38.9,1.7289,6.08,0,0.99,3,1
53826-2359-499,10,55,17.04,28,24,18.6,3.0234,9.45,0,1.24,0,0
53358-1750-133,10,55,17.69,13,2,32.4,1.7599,13.74,0,1.38,0,0
51909-0276-579,10,55,20,0,57,59.2,1.8169,8.39,0,2.72,1,1
53826-2359-495,10,55,20.24,28,30,39.3,3.2281,9.93,0,1.56,0,0
54498-2882-131,10,55,20.83,62,40,0,2.0626,15.18,0,1.49,0,0
53054-1436-378,10,55,21.98,46,33,3.7,1.7552,9.99,0,1.28,0,0
53050-1362-109,10,55,23.56,41,42,14.7,1.8718,7.06,0,1.38,0,0
52427-0949-511,10,55,24.56,58,9,57.4,2.4167,8.58,0,2.97,2,2
53474-2007-105,10,55,24.75,37,13,58.6,3.0788,4.7,0,0.81,0,0
54144-2484-099,10,55,25.47,20,9,23.1,3.5565,6.47,0,1.24,1,0
54086-2481-610,10,55,25.98,24,0,5.8,2.1877,8.22,0,1.38,0,0
53852-2483-050,10,55,27.67,15,22,49.3,1.9879,6.32,0,1.31,0,0
53826-2359-483,10,55,29.08,28,49,34.6,3.728,9.2,0,1.57,0,0
53442-1983-366,10,55,33.27,35,32,15.7,2.681,5.82,0,1.23,1,1
53826-2359-130,10,55,35.23,27,18,48.3,1.8743,6.82,0,2.5,0,0
52295-0561-080,10,55,35.68,60,25,13.5,2.7608,5.24,0,1.31,0,0
54498-2886-136,10,55,36.85,8,37,47.7,1.7212,6.67,0,1.31,2,1
52996-1435-148,10,55,37,40,9,5.3,2.4129,6.06,0,1.35,0,0
53358-1750-411,10,55,39.74,14,50,50.3,1.7186,18.42,0,1.49,0,0
53358-1750-173,10,55,41.13,13,48,36.2,1.9549,6.97,0,1.57,2,2
54498-2882-132,10,55,43.68,62,43,32.3,3.5627,7.02,0,1.5,1,1
52646-1002-376,10,55,43.71,7,45,13.7,1.8006,9.3,0,2.64,0,0
52669-0876-553,10,55,46.18,50,39,59.7,2.0167,5.85,0,2.31,7,2
53826-2359-169,10,55,47.07,27,43,31,2.0845,11.29,0,1.18,5,2
53876-2486-345,10,55,47.99,24,28,33.6,2.062,4.8,0,1.47,7,5
54087-2410-095,10,55,48.2,47,20,40.3,2.2538,8.35,0,0.73,3,1
53852-2483-061,10,55,49.09,15,47,8.1,2.5259,4.25,0,1.17,2,2
53442-1983-194,10,55,51.81,34,30,31.6,3.6851,7.01,0,1.58,0,0
53793-2357-192,10,55,52.49,25,32,38.1,1.9016,7.88,0,2.25,1,0
54497-2885-621,10,55,53.24,9,54,4.7,4.0082,8.06,0,2.11,1,1
54144-2484-527,10,55,53.33,22,16,20.4,1.717,4,0,0.62,0,0
53474-2007-082,10,55,54.53,37,40,7.8,1.7242,5.09,0,1.1,1,1
54086-2481-027,10,55,54.73,22,24,55.6,2.1882,5.51,0,1.23,0,0
54094-2390-152,10,55,55.73,47,38,1.6,1.9608,5.2,0,0.91,8,2
52368-0580-282,10,55,57,3,25,29.7,1.8432,5.36,0,0.7,0,0
53826-2359-124,10,55,57.25,27,17,34.6,2.1081,7.91,0,1.41,1,1
52996-1435-426,10,55,58.69,41,59,0.3,1.9932,8.06,0,0.89,3,0
53826-2359-502,10,56,0.19,28,21,29,1.9416,15.68,0,2.84,4,2
53447-2091-332,10,56,1.18,37,38,7.3,1.9335,7.68,0,1.47,0,0
51909-0276-549,10,56,2.38,0,32,22,4.0361,5.01,0,1.03,1,1
52646-1002-271,10,56,3.71,7,2,34.9,2.3033,4.39,0,1.42,1,0
53472-1990-334,10,56,7.23,30,47,46.7,1.7415,4.05,0,1.09,0,0
52373-0907-551,10,56,7.57,56,18,16.7,1.7846,14.62,0,0.77,0,0
51929-0490-213,10,56,10.54,65,39,47.5,1.7137,15.56,0,1.85,1,1
54497-2885-023,10,56,15.3,9,7,53.7,2.1627,11.21,0,0.92,0,0
54498-2882-138,10,56,19.13,62,31,24.9,1.7324,35.64,0,2.24,1,0
53826-2359-537,10,56,21.3,28,59,17.1,1.8433,6.5,12,2.33,3,3
53474-2007-588,10,56,22.94,38,44,40.2,3.3839,6.02,0,1.5,0,0
53474-2007-591,10,56,23.71,38,41,55,1.8421,16.12,0,2.64,2,1
53358-1750-087,10,56,23.88,12,54,14.3,3.6633,4.64,0,2.08,0,0
54144-2484-542,10,56,25.15,21,35,10.2,2.0588,6.11,0,1.39,1,1
53711-2026-570,10,56,26.48,33,18,9.5,2.3647,5.54,0,1.31,2,2
52996-1435-506,10,56,27.82,41,13,29.3,1.9279,6.32,0,1.28,0,0
52669-0876-114,10,56,29.61,49,43,40.6,3.804,19.65,0,1.81,0,0
54498-2882-130,10,56,32,62,26,2.5,1.9171,4.8,0,0.82,2,0
54144-2484-577,10,56,32.55,21,54,11.2,2.1948,6.51,0,1.5,1,0
53447-2091-377,10,56,32.75,37,39,10,1.8507,6.23,0,1.54,1,1
52996-1435-467,10,56,35.52,40,52,36.1,3.4525,9.61,0,1.58,2,0
52353-0877-302,10,56,36.09,50,17,49.4,1.7874,9.42,0,0.74,0,0
53793-2357-138,10,56,36.33,25,1,55.3,1.8456,5.02,0,1.4,0,0
53358-1750-417,10,56,37.99,14,56,48.5,3.87,5,0,3.05,0,0
52643-0963-592,10,56,39.13,48,23,29.5,1.8205,6.54,0,1.3,3,1
52286-0774-318,10,56,40.07,61,1,2.2,1.8993,13.74,0,1.28,0,0
52646-1002-409,10,56,40.29,7,56,29,3.6198,4.46,0,0.62,0,0
52643-0963-003,10,56,40.78,46,56,58.6,1.8341,5.42,0,1.66,0,0
54144-2484-102,10,56,41.92,20,25,3.1,2.1061,6.42,0,1.44,0,0
53711-2026-119,10,56,41.96,32,15,21.9,4.095,7.56,0,2.4,1,0
53474-2007-564,10,56,42.55,38,5,48.7,3.0349,4.61,0,2.49,0,0
53474-2007-635,10,56,43.22,38,47,46.3,1.9678,7.95,0,1.5,3,2
54498-2882-528,10,56,44.83,64,52,17.8,1.8342,5.49,0,2.19,0,0
52996-1435-511,10,56,45.42,41,40,16.2,1.7096,7.22,0,1.6,0,0
53119-1603-359,10,56,48.69,12,8,26.8,1.9234,6.16,0,1.42,6,2
52669-0876-019,10,56,49.64,49,34,14.2,1.7921,18.12,0,1.44,3,1
53050-1362-114,10,56,51.3,41,38,9.5,2.6776,11.69,0,2.66,1,1
52996-1435-491,10,56,55.36,40,57,47.5,1.7804,6.8,0,2.86,0,0
52643-0963-063,10,56,56.09,47,16,13.5,1.7943,7.89,0,0.91,1,1
52643-0963-612,10,56,59.75,48,43,17.5,1.7094,6.49,0,1.38,0,0
53050-1362-061,10,57,0.13,41,54,18.9,2.01,4.16,0,0.84,0,0
52353-0507-634,10,57,1.33,2,19,33.4,2.9486,7.27,0,1.55,0,0
52368-0580-396,10,57,3.34,5,11,41.5,2.2638,4.96,0,2.67,0,0
52646-1002-412,10,57,3.79,7,50,11.8,2.0955,6.61,0,1.49,0,0
54175-2482-631,10,57,5.37,19,10,42.8,4.0971,5.27,0,1.49,7,4
51909-0276-010,10,57,5.51,-1,7,37.9,2.1311,6.6,0,2.39,0,0
53053-1434-631,10,57,6.99,45,20,59.1,3.4859,14.51,0,1.3,1,1
54498-2886-616,10,57,8.67,10,2,57.2,1.8295,7.6,0,1.16,0,0
53474-2007-611,10,57,9.91,38,18,59.5,2.9594,9.1,0,1.23,0,0
53826-2359-571,10,57,10.71,29,19,8.7,2.8902,9.51,0,1.06,0,0
53050-1362-068,10,57,11.31,42,4,43.8,2.161,5.2,0,3.11,2,2
52427-0949-517,10,57,11.8,58,19,51,1.8317,5.52,0,1.52,0,0
53053-1363-323,10,57,14.82,44,3,23.8,3.2804,7.49,0,1.4,1,0
52427-0949-117,10,57,17.33,58,1,2.8,3.3111,9.13,0,3.04,0,0
53826-2359-158,10,57,19.82,28,18,51.5,1.8448,6.76,0,1.6,1,1
52646-1002-229,10,57,19.82,6,43,39.1,1.7889,5.51,0,1.31,2,2
52286-0774-386,10,57,19.88,61,15,43.5,2.0341,7.77,0,1.29,1,1
53826-2359-095,10,57,20.34,27,24,34.6,2.0411,5.5,0,3.09,0,0
54498-2882-532,10,57,20.43,64,12,51.5,2.052,6.06,0,1.71,0,0
53826-2359-147,10,57,22.15,27,47,52.4,1.7563,6.41,0,1.3,0,0
52353-0877-317,10,57,24.15,50,35,23.6,1.8364,16.82,0,2.86,0,0
52669-0876-595,10,57,24.69,50,20,30.3,1.7156,5.29,0,1.14,0,0
52368-0580-250,10,57,26.62,3,24,48,2.8316,9.14,0,2.31,1,1
52646-1002-193,10,57,27.85,6,38,48.8,2.0214,5.75,0,3.54,1,0
53117-1602-545,10,57,30.51,12,4,11.3,3.0542,7.23,0,1.46,0,0
52652-1011-258,10,57,30.79,52,11,4.9,1.7642,7.35,0,1.14,1,1
52373-0907-142,10,57,31.19,55,28,45,3.205,6.32,0,2.72,0,0
52643-0963-016,10,57,32.69,47,6,12,1.9748,6.07,0,2.16,2,1
51929-0490-480,10,57,36.75,66,39,30.3,2.0103,4.53,0,1.3,0,0
54498-2886-078,10,57,37.27,9,8,22.5,1.855,7.05,0,1.43,0,0
52652-1011-436,10,57,37.68,53,55,23.9,2.156,21.38,0,1.43,1,0
54498-2886-016,10,57,38.36,8,30,53,2.987,10.19,0,1.51,1,1
54144-2484-014,10,57,38.63,20,5,38.3,2.1548,10.35,0,1.6,0,0
53876-2486-396,10,57,39.8,24,18,6.8,1.76,11.9,0,1.4,2,0
54175-2482-624,10,57,40.68,19,15,16,1.8436,11.65,0,1.29,1,1
52368-0580-272,10,57,41.22,4,34,28.5,2.1614,6.37,0,1.5,1,0
52652-1011-232,10,57,43.12,53,22,31.4,1.7106,5.52,0,1.5,0,0
51908-0277-305,10,57,44.32,0,37,6.9,2.1624,5.46,0,1.62,2,1
52646-1002-189,10,57,44.45,6,29,14.3,3.159,4.99,0,2.85,2,1
52646-1002-453,10,57,45.99,7,52,49.3,1.8867,5.58,0,0.8,0,0
51929-0490-179,10,57,46.41,66,22,50.4,2.3409,5.29,0,1.41,2,2
53826-2359-047,10,57,46.53,27,26,19.4,3.2135,8.54,0,2.99,1,1
52373-0907-059,10,57,47.4,54,59,35.1,1.9918,6.32,0,1.27,2,2
52996-1435-072,10,57,47.55,39,51,46.1,2.4513,13.12,0,2.26,0,0
53447-2091-425,10,57,47.68,37,23,57.4,1.9205,9.53,0,3.14,0,0
54498-2882-155,10,57,48.42,63,7,4.6,1.9635,5.21,0,1.29,0,0
54498-2882-154,10,57,50.18,63,4,58.7,1.7362,4.24,0,0.8,0,0
54498-2886-073,10,57,50.47,9,0,2.5,1.9548,4.08,0,0.64,0,0
53358-1750-450,10,57,52.7,15,6,14.1,2.169,4.84,0,1.15,5,4
53793-2357-504,10,57,53.14,26,9,51.2,3.5658,8.15,0,1.39,4,1
53793-2357-528,10,57,54.59,26,58,42.6,2.0354,7.26,0,0.93,0,0
54144-2484-593,10,57,55.77,20,59,3.9,3.1815,11.36,0,1.44,2,2
53054-1436-476,10,57,56.25,45,55,53,4.1378,8.54,0,1.14,6,3
53447-2091-266,10,57,57.49,36,33,2.1,2.8131,4.31,0,0.7,0,0
52353-0877-388,10,58,0.16,51,16,52.1,2.196,9.58,0,2.95,0,0
54087-2410-116,10,58,1.6,47,43,13,2.025,6.5,0,1.61,0,0
52646-1002-522,10,58,2.88,7,59,30.1,2.563,4.45,0,2.83,0,0
51909-0276-003,10,58,3.16,0,54,15.2,1.9516,5.23,0,1.32,1,1
54534-2870-398,10,58,4.8,28,45,42.9,2.0898,4,0,2.7,6,0
53447-2091-262,10,58,5.61,36,26,16.4,1.753,4.12,0,0.82,1,0
52286-0774-286,10,58,6.16,60,8,26.8,2.9354,4.88,0,1.29,0,0
54176-2485-402,10,58,6.55,19,6,52.2,1.8442,5.13,0,0.95,0,0
51908-0277-341,10,58,8.47,0,39,30.6,2.8146,6.1,0,2.63,2,1
52373-0907-115,10,58,10.05,55,12,5.5,3.3016,11.44,0,1.3,0,0
52378-0950-341,10,58,10.36,58,46,3.8,2.1135,4.93,0,2.96,0,0
52669-0876-016,10,58,13.04,49,39,36.1,2.3924,4.53,0,1.29,0,0
53054-1436-408,10,58,13.57,46,28,36.3,3.2098,6.89,0,1.39,0,0
54176-2485-436,10,58,13.95,19,34,51.5,1.9773,16.2,0,1.19,0,0
53358-1750-048,10,58,19.97,13,9,48.8,1.9441,6.46,0,1.49,0,0
54498-2882-533,10,58,19.99,64,28,44.4,2.2803,10.61,0,2.38,0,0
52669-0876-064,10,58,20.66,49,46,4.1,1.8335,6.51,0,0.85,0,0
53046-1437-266,10,58,21.39,40,59,39.4,1.8556,15.3,0,1.48,0,0
53474-2007-619,10,58,22.1,38,14,46.9,1.9593,11.35,0,1.66,0,0
52373-0908-360,10,58,24.32,56,14,36.4,2.2539,10.81,0,1.33,1,1
53793-2357-525,10,58,24.58,26,46,57.1,1.961,11.15,0,0.78,0,0
52723-1220-341,10,58,24.77,9,47,52.8,1.7418,5.23,0,2.22,0,0
53793-2357-546,10,58,24.86,26,17,36.1,3.8497,7.12,0,1.3,1,0
52286-0774-300,10,58,25.15,60,26,19.9,1.9022,8.32,0,1.58,5,0
53442-1983-140,10,58,30.03,33,38,59.3,3.8333,14.76,0,1.39,2,1
53472-1990-218,10,58,31.18,30,37,33.2,3.2222,10.16,0,1.67,0,0
53793-2357-557,10,58,31.47,26,1,39.1,2.3436,7.71,0,1.33,4,3
53054-1436-257,10,58,33.81,44,31,53.2,4.0627,7.31,0,1.4,1,0
52427-0949-611,10,58,34.49,58,54,38.9,3.1747,8.27,0,1.4,0,0
53826-2359-112,10,58,34.74,28,18,7.3,2.2654,4.47,0,0.66,0,0
52646-0964-346,10,58,36.5,49,7,55.3,2.1088,8.59,0,1.92,1,1
53474-2007-040,10,58,37.4,37,4,5.1,1.7047,4.92,0,3.15,3,1
53054-1436-226,10,58,40.7,45,9,7.1,1.7888,10.79,0,1.27,0,0
53474-2007-637,10,58,41.03,38,57,31.2,2.8332,4.42,0,2.57,2,1
51909-0276-030,10,58,43.42,0,18,47.7,1.9257,5.94,0,1.32,0,0
54176-2485-454,10,58,43.67,19,14,28.5,1.8774,14.53,0,2.25,2,0
52669-0876-624,10,58,44.22,50,33,15.7,2.2397,8.33,0,3.13,1,1
52366-0508-385,10,58,45.11,2,39,8.3,1.7862,14.16,0,1.58,1,0
53793-2357-048,10,58,45.54,24,49,19.7,2.3588,8.92,0,1.48,0,0
53358-1750-549,10,58,46.1,14,25,6.6,1.716,5.9,0,2.61,3,2
54087-2410-565,10,58,46.64,49,4,24.7,2.7897,7.23,0,1.16,1,1
51908-0277-321,10,58,47.19,0,56,56.6,2.3221,6.77,0,0.89,1,1
53054-1436-263,10,58,48.97,44,54,56.1,2.3572,7.12,0,1.56,2,2
51908-0277-246,10,58,49.8,-1,10,3.1,1.7248,12.87,0,1.74,0,0
53793-2357-042,10,58,50.29,25,10,49.3,2.1525,9.36,0,0.86,1,1
51908-0277-388,10,58,52.65,0,9,17.9,2.2693,15.35,0,1.31,0,0
53793-2357-541,10,58,53.22,26,27,2.3,1.964,5.06,0,2.9,0,0
54498-2886-033,10,58,54.49,9,5,27.4,2.3712,10,0,1.57,2,0
53447-2091-240,10,58,55.54,36,41,26.2,1.9494,6.95,0,2.87,0,0
52641-1003-311,10,58,56.19,6,38,3.5,2.2886,9.09,0,0.79,2,1
53054-1436-465,10,58,56.49,45,46,2,1.982,4.33,0,3.13,4,2
53474-2007-013,10,58,56.88,37,45,57,2.9721,6.08,0,1.05,4,0
53117-1602-026,10,58,57.08,11,1,28.6,4.3381,5.51,0,0.84,3,1
53714-2106-307,10,58,57.27,32,26,33.6,2.1845,10.54,0,0.89,0,0
53826-2359-073,10,58,58.08,27,48,4.5,2.0299,4.81,0,1.28,0,0
52669-0876-079,10,58,59.12,50,10,0.6,3.2713,6.63,0,1.52,1,1
53714-2106-337,10,58,59.57,33,16,52.3,1.7428,6.64,0,1.18,0,0
53852-2487-239,10,59,1.96,15,59,53,1.801,9.39,0,1.55,0,0
52378-0950-270,10,59,2.04,58,8,48.6,2.2444,4.42,0,2.38,3,2
54149-2488-331,10,59,2.08,22,6,11.4,1.8206,4.07,0,1.06,2,1
51908-0277-363,10,59,2.73,1,4,4,4.0961,6.62,0,1.56,1,1
53876-2486-178,10,59,4.05,23,6,48.4,3.7826,7.27,0,1.62,3,2
53119-1603-400,10,59,4.68,12,10,24,2.5036,5.57,0,2.78,10,4
53469-1988-363,10,59,8.34,39,7,30.3,2.0795,5.4,0,1.23,0,0
54149-2488-324,10,59,10.36,22,22,32.8,1.7815,14.57,0,1.58,0,0
52996-1435-570,10,59,11.88,41,1,51.2,3.2216,6.45,0,0.78,5,1
53826-2359-600,10,59,14.33,28,30,5.5,1.8248,4.99,0,1.84,3,1
54498-2882-579,10,59,14.47,64,27,44.8,2.6151,9.25,0,1.59,0,0
52646-1002-485,10,59,16.79,7,38,37.1,2.8825,7.51,0,2.03,3,2
54498-2886-035,10,59,18.47,8,58,35.9,2.2687,7.4,0,0.71,1,0
52641-1003-325,10,59,21.31,8,2,7.6,3.1403,10.01,0,1.24,1,0
51929-0490-487,10,59,22.31,66,38,6.1,3.0732,8.44,0,1.57,0,0
54149-2488-321,10,59,22.71,22,11,13.2,1.8015,5.73,0,1.56,1,1
52723-1220-263,10,59,22.89,8,54,46.7,2.0789,4.79,0,0.75,1,0
53447-2091-470,10,59,25.59,37,24,55.8,2.1729,11.41,0,1.37,0,0
53358-1750-007,10,59,26.4,13,6,43.9,4.1287,8.29,0,2.62,0,0
52996-1435-565,10,59,26.69,41,3,27,1.8415,8.28,0,1.33,3,3
53793-2357-060,10,59,27.52,25,13,12.5,2.5408,10.59,0,1.28,1,1
52286-0774-251,10,59,28.23,60,32,52.2,1.9631,4.68,0,1.33,0,0
54176-2485-415,10,59,32.39,18,43,30.3,2.0461,11.73,0,1.66,3,2
53442-1983-535,10,59,32.87,35,13,0.4,3.6671,4.67,0,1.28,0,0
51929-0490-483,10,59,36.09,66,46,54.1,1.8315,5.16,0,1.28,0,0
53046-1437-399,10,59,36.69,41,13,37,4.7822,12.77,0,1.07,0,0
53472-1990-411,10,59,36.82,30,45,23.2,1.7105,11.56,0,1.47,0,0
54176-2485-557,10,59,38.52,19,37,4,1.9284,8.55,0,1.3,0,0
53050-1362-630,10,59,40.24,43,35,4.8,1.8831,4.72,0,2.22,1,0
53117-1602-609,10,59,41.06,12,24,40.8,1.9228,6.65,0,1.36,0,0
54498-2882-106,10,59,41.43,62,55,34.3,1.7431,6.35,0,1.46,2,0
53469-1988-411,10,59,41.47,38,53,53,3.5255,8.71,0,1.28,1,1
52723-1220-473,10,59,45.57,9,41,41.6,2.3159,6.2,0,1.58,4,3
53472-1990-120,10,59,45.72,30,8,28.3,1.8763,6.95,0,1.47,0,0
54149-2488-247,10,59,47.74,20,10,31.5,2.49,8.14,0,1.29,1,1
52996-1435-561,10,59,47.75,41,3,43.8,2.0078,7.17,0,2.49,1,0
53117-1602-631,10,59,49.3,12,12,25.1,2.8699,7.3,0,2.34,0,0
53119-1603-369,10,59,51.23,12,46,22.9,1.7876,4.99,0,2.41,0,0
52366-0508-123,10,59,51.3,1,21,25.6,1.9627,9.79,0,1.52,0,0
53046-1437-269,10,59,51.9,40,51,14.2,1.7505,7.19,0,2.4,0,0
53469-1988-309,10,59,52.59,37,56,16.7,2.6384,8.36,0,1.4,2,1
52641-1003-263,10,59,53.39,7,6,55.6,1.7759,5.23,0,0.81,1,1
51908-0277-418,10,59,54,0,46,47.7,2.0071,6.36,0,1.14,2,1
52723-1220-226,10,59,55.54,8,46,22.8,1.7674,5.77,0,1.11,0,0
53793-2357-599,10,59,55.78,26,16,50.2,1.8167,5.93,0,1.19,2,1
53469-1988-413,10,59,57.46,38,52,41.1,2.0373,7.05,0,2.26,0,0
53050-1362-636,10,59,59.32,43,42,55.4,2.1683,15.61,0,1.52,1,1
54498-2882-117,10,59,59.85,62,49,29.5,1.7079,7.99,0,2.28,2,1
53050-1362-633,11,0,0.82,43,44,54.8,3.4433,4.55,0,2.6,3,1
53054-1436-487,11,0,0.93,45,47,49.7,3.0712,7.1,0,1.43,0,0
53472-1990-174,11,0,1.49,30,12,15.1,3.3499,14.21,0,0.67,5,1
51908-0277-420,11,0,4.28,0,54,7.7,2.0286,7.14,0,1.29,2,1
52286-0774-226,11,0,4.77,60,43,41.6,2.0632,4.58,0,2.46,0,0
54498-2882-575,11,0,8.12,64,26,17,1.8047,4.33,0,0.68,3,0
51908-0277-405,11,0,8.5,0,50,27.8,2.1357,6.64,0,1.15,2,2
52366-0508-122,11,0,9.94,1,14,42.3,1.7453,6.99,0,1.28,1,0
54149-2488-260,11,0,11.67,20,19,1.2,2.4424,8.16,0,1.31,1,0
53852-2487-245,11,0,12.22,15,26,1.1,1.8315,5.58,0,1.52,1,1
53793-2357-587,11,0,14.68,26,9,33.3,1.9954,6.99,0,1.16,0,0
53786-2211-310,11,0,15.55,28,41,20.9,3.6029,6.05,0,1.07,0,0
53119-1603-253,11,0,16.02,10,54,52.5,1.859,5.66,0,1.47,0,0
52368-0580-444,11,0,16.31,5,42,10.1,2.9609,11.29,0,2.25,3,2
53472-1990-395,11,0,18.52,31,41,22.5,2.0805,4.81,0,1.35,3,2
54176-2485-471,11,0,20.2,19,0,38.1,1.851,9.91,0,1.67,0,0
54176-2485-549,11,0,21.16,19,39,38.5,1.8659,7.37,0,1.06,1,1
53050-1362-623,11,0,22.28,43,46,36.9,2.01,5.26,0,1.39,3,1
52643-0963-620,11,0,22.53,48,40,12.6,2.0706,7.21,0,1.51,0,0
52378-0950-375,11,0,25.37,59,23,16.4,3.3496,14.23,0,1.9,0,0
53442-1983-566,11,0,27.79,35,42,21.5,2.4793,9.15,0,1.39,0,0
52723-1220-407,11,0,28.65,10,26,19.7,2.2633,5.5,0,1.06,1,0
52378-0950-268,11,0,29.69,58,22,28.1,2.0637,10.29,0,1.73,0,0
52286-0774-230,11,0,32.17,60,45,44,2.4116,7.09,0,1.41,0,0
54176-2485-156,11,0,32.24,18,37,27.9,2.4849,6.69,0,1.4,2,1
52652-1011-174,11,0,32.94,53,8,19.5,2.3735,6.38,0,0.77,0,0
53447-2091-485,11,0,37.31,37,6,28.2,1.9626,4.87,0,1.12,0,0
54149-2488-203,11,0,38.35,20,17,17.2,3.2529,8.28,0,1.18,0,0
53786-2211-318,11,0,38.79,28,20,36.1,1.7832,6.33,0,1.56,0,0
52353-0877-440,11,0,39.04,51,9,2.3,1.7462,6.68,0,1.56,2,2
52353-0877-370,11,0,41.92,51,39,21.8,2.2698,4.16,0,1.41,1,1
54176-2485-186,11,0,42.2,17,20,21.6,2.6727,4.85,0,1.28,1,0
53714-2106-330,11,0,42.6,33,42,11.7,2.0337,5.71,0,1.51,1,1
